mmm_timeseries_id,iso_year,iso_week,google_paid_search_spend,google_shopping_spend,google_pmax_spend,google_display_spend,google_video_spend,meta_facebook_spend,meta_instagram_spend,meta_other_spend,tiktok_spend,google_paid_search_clicks,google_shopping_clicks,google_pmax_clicks,google_display_clicks,google_video_clicks,meta_facebook_clicks,meta_instagram_clicks,meta_other_clicks,tiktok_clicks,direct_clicks,branded_search_clicks,organic_search_clicks,email_clicks,referral_clicks,all_other_clicks,google_paid_search_impressions,google_shopping_impressions,google_pmax_impressions,google_display_impressions,google_video_impressions,meta_facebook_impressions,meta_instagram_impressions,meta_other_impressions,tiktok_impressions,first_purchases,first_purchases_units,first_purchases_original_price,first_purchases_gross_discount,all_purchases,all_purchases_units,all_purchases_original_price,all_purchases_gross_discount,n_days,organisation_id,organisation_vertical,organisation_subvertical,organisation_marketing_sources,organisation_primary_territory_name,territory_name,currency_code,week_start,t,sin_1,cos_1,sin_2,cos_2,nonpaid_clicks
d074408382106c56fa366d6a8351bbfa,2022,45,220.26999999999998,0.0,0.0,537.02,0.0,35109.64,16523.3,8.51,0.0,178.0,0.0,0.0,312.0,0.0,26361.0,11684.0,9.0,0.0,4108.0,1740.0,2271.0,5950.0,1322.0,3992.0,5668.0,0.0,0.0,61975.0,0.0,875172.0,378392.0,299.0,0.0,729,1195,126351.92,3375.7,1330,2290,220512.08,10720.81,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2022-11-07,132,-0.23931566428755782,-0.970941817426052,0.4647231720437687,0.8854560256532098,19383.0
d074408382106c56fa366d6a8351bbfa,2022,46,89.48,0.0,4700.45,537.09,0.0,25790.25,22159.52,11.42,0.0,39.0,0.0,3298.0,297.0,0.0,18670.0,13504.0,7.0,0.0,4896.0,1992.0,2484.0,8057.0,1075.0,3952.0,369.0,0.0,382545.0,66718.0,0.0,597999.0,454559.0,464.0,0.0,710,1329,119410.48,5234.91,1539,3117,255080.15,14148.24,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2022-11-14,133,-0.3546048870425352,-0.935016242685415,0.6631226582407945,0.7485107481711017,22456.0
d074408382106c56fa366d6a8351bbfa,2022,47,223.49,0.0,7387.26,463.3,0.0,37274.020000000004,43407.54,28.37,0.0,63.0,0.0,4618.0,190.0,0.0,17348.0,16373.0,18.0,0.0,5866.0,2271.0,2766.0,9704.0,633.0,4220.0,470.0,0.0,500247.0,42609.0,0.0,621637.0,645822.0,842.0,0.0,994,1952,175026.21000000002,12350.65,1857,3836,317061.76,26324.27,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2022-11-21,134,-0.4647231720437692,-0.8854560256532096,0.8229838658936572,0.5680647467311546,25460.0
d074408382106c56fa366d6a8351bbfa,2022,48,116.32000000000001,0.0,7293.030000000001,616.25,0.0,27374.35,18041.8,16.04,0.0,40.0,0.0,4698.0,249.0,0.0,22733.0,11773.0,17.0,0.0,5125.0,1898.0,2500.0,6885.0,1002.0,3713.0,615.0,0.0,558496.0,63579.0,0.0,703633.0,387917.0,584.0,0.0,790,1304,130345.88,6401.8,1272,2198,207779.16999999998,12434.93,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2022-11-28,135,-0.5680647467311545,-0.8229838658936574,0.9350162426854137,0.3546048870425386,21123.0
d074408382106c56fa366d6a8351bbfa,2022,49,33.38,0.0,1338.66,778.91,0.0,22892.05,12009.8,7.71,0.0,12.0,0.0,850.0,321.0,0.0,19159.0,7987.0,9.0,0.0,4508.0,1483.0,2135.0,5668.0,1070.0,2699.0,157.0,0.0,108175.0,64376.0,0.0,620157.0,286720.0,526.0,0.0,693,1091,110078.55,3882.2,1161,1902,177652.47,8374.75,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2022-12-05,136,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532378,17563.0
d074408382106c56fa366d6a8351bbfa,2022,50,68.79,0.0,4671.84,699.4300000000001,0.0,19385.9,8887.56,12.01,0.0,28.0,0.0,3165.0,358.0,0.0,17408.0,6527.0,3.0,0.0,4215.0,1327.0,1802.0,5205.0,616.0,2391.0,259.0,0.0,353442.0,62449.0,0.0,548632.0,220178.0,407.0,0.0,543,876,99533.44,3862.1,1068,1797,176945.41,11136.210000000001,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2022-12-12,137,-0.7485107481711016,-0.6631226582407945,0.9927088740980538,-0.12053668025532475,15556.0
d074408382106c56fa366d6a8351bbfa,2022,51,20.66,0.0,2144.36,637.73,0.0,18767.37,18642.87,16.16,0.0,8.0,0.0,1433.0,377.0,0.0,19428.0,18824.0,10.0,0.0,4115.0,1368.0,1791.0,3990.0,383.0,2475.0,120.0,0.0,169963.0,67599.0,0.0,685795.0,618392.0,473.0,0.0,581,1004,105075.81,4472.2,1064,1862,173702.94,10555.78,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2022-12-19,138,-0.8229838658936556,-0.568064746731157,0.9350162426854158,-0.3546048870425329,14122.0
d074408382106c56fa366d6a8351bbfa,2022,52,98.2,0.0,4845.08,606.75,0.0,27755.95,25734.260000000002,21.01,0.0,50.0,0.0,4411.0,410.0,0.0,28295.0,22918.0,11.0,0.0,5557.0,1844.0,2423.0,7273.0,389.0,3927.0,618.0,0.0,525426.0,68162.0,0.0,987989.0,816831.0,883.0,0.0,826,1382,129080.26000000001,8265.95,1479,2611,228692.53,17791.61,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2022-12-26,139,-0.8854560256532098,-0.4647231720437688,0.8229838658936567,-0.5680647467311554,21413.0
d074408382106c56fa366d6a8351bbfa,2023,1,66.7,0.0,2063.48,690.0,0.0,27731.58,24389.11,21.69,0.0,10.0,0.0,1904.0,411.0,0.0,30801.0,24955.0,29.0,0.0,5231.0,1856.0,2203.0,7228.0,484.0,3905.0,237.0,0.0,182675.0,84434.0,0.0,1075416.0,839915.0,998.0,0.0,880,1514,136785.39,9246.9,1478,2686,232980.13,18891.37,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-01-02,140,-0.935016242685414,-0.354604887042538,0.6631226582407991,-0.7485107481710978,20907.0
d074408382106c56fa366d6a8351bbfa,2023,2,77.74000000000001,0.0,9262.73,698.08,0.0,24656.6,23891.22,27.509999999999998,0.0,47.0,0.0,8608.0,508.0,0.0,26742.0,25302.0,27.0,0.0,5957.0,1921.0,2340.0,7186.0,571.0,3807.0,754.0,0.0,902395.0,93038.0,0.0,915390.0,788769.0,1051.0,0.0,954,1618,161554.15,10818.17,1593,2771,255810.14,20742.78,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-01-09,141,-0.9709418174260517,-0.23931566428755907,0.46472317204377095,-0.8854560256532087,21782.0
d074408382106c56fa366d6a8351bbfa,2023,3,40.81999999999999,0.0,5418.48,698.81,0.0,23483.760000000002,29643.05,70.18,0.0,19.0,0.0,5065.0,551.0,0.0,24297.0,27936.0,71.0,0.0,6391.0,2012.0,2519.0,8231.0,645.0,4116.0,301.0,0.0,528066.0,83183.0,0.0,870245.0,909499.0,2910.0,0.0,1046,1841,183639.87,12890.4,1728,3153,296565.51,25689.74,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-01-16,142,-0.992708874098054,-0.12053668025532317,0.23931566428755802,-0.970941817426052,23914.0
d074408382106c56fa366d6a8351bbfa,2023,4,32.25,0.0,4143.530000000001,664.97,0.0,24708.18,21210.5,59.230000000000004,0.0,12.0,0.0,4195.0,612.0,0.0,26985.0,21762.0,58.0,0.0,6565.0,1834.0,2420.0,7568.0,2209.0,4248.0,248.0,0.0,460086.0,88202.0,0.0,972716.0,793592.0,2533.0,0.0,898,1522,150437.9,7873.34,1542,2701,253459.53,20174.829999999998,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-01-23,143,-1.0,1.1028010998692062e-15,-2.2056021997384123e-15,-1.0,24844.0
d074408382106c56fa366d6a8351bbfa,2023,5,161.93,0.0,2111.82,737.24,0.0,21489.690000000002,19534.34,56.75,0.0,26.0,0.0,2235.0,1143.0,0.0,23789.0,20480.0,64.0,0.0,7777.0,1769.0,2447.0,7222.0,1576.0,3590.0,733.0,0.0,239504.0,103321.0,0.0,845846.0,743989.0,1822.0,0.0,779,1303,132608.64,3361.2999999999997,1351,2311,223149.16,9755.47,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-01-30,144,-0.9927088740980542,0.12053668025532184,-0.23931566428755538,-0.9709418174260526,24381.0
d074408382106c56fa366d6a8351bbfa,2023,6,898.64,0.0,4643.7300000000005,1418.6100000000001,0.0,21226.35,20682.059999999998,61.17,0.0,265.0,0.0,4293.0,1316.0,0.0,23072.0,22219.0,58.0,0.0,5918.0,1701.0,2654.0,6134.0,639.0,2907.0,7955.0,0.0,457113.0,152485.0,0.0,775214.0,780803.0,1802.0,0.0,762,1244,121969.31,2171.42,1388,2305,215942.94,9590.630000000001,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-02-06,145,-0.970941817426052,0.23931566428755777,-0.46472317204376856,-0.8854560256532099,19953.0
d074408382106c56fa366d6a8351bbfa,2023,7,152.69,0.0,3689.04,1409.56,0.0,18443.02,22790.8,51.67,0.0,57.0,0.0,3715.0,1168.0,0.0,18833.0,21072.0,60.0,0.0,5196.0,1790.0,2399.0,5421.0,529.0,3517.0,1868.0,0.0,412241.0,149035.0,0.0,764708.0,896399.0,1631.0,0.0,730,1224,116514.07,7134.75,1274,2218,199225.27,16843.91,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-02-13,146,-0.9350162426854156,0.35460488704253346,-0.6631226582407918,-0.7485107481711042,18852.0
d074408382106c56fa366d6a8351bbfa,2023,8,154.68,0.0,1256.5,1389.6399999999999,0.0,19103.95,22501.33,31.19,0.0,60.0,0.0,1353.0,1045.0,0.0,22185.0,22540.0,34.0,0.0,5797.0,1732.0,2710.0,6087.0,493.0,3074.0,1699.0,0.0,149757.0,137410.0,0.0,735385.0,847416.0,749.0,0.0,799,1392,129206.63,2430.4,1367,2403,215759.02,8411.43,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-02-20,147,-0.8854560256532105,0.46472317204376756,-0.8229838658936551,-0.5680647467311576,19893.0
d074408382106c56fa366d6a8351bbfa,2023,9,126.24,0.0,3070.79,708.71,0.0,19247.96,22729.989999999998,28.14,0.0,37.0,0.0,3224.0,595.0,0.0,22870.0,24222.0,31.0,0.0,6607.0,2389.0,2823.0,8053.0,608.0,4157.0,383.0,0.0,348620.0,74857.0,0.0,1394261.0,964913.0,941.0,0.0,916,1672,159634.2,3463.8,1596,2963,276218.32,11748.73,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-02-27,148,-0.8229838658936564,0.5680647467311559,-0.9350162426854149,-0.3546048870425354,24637.0
d074408382106c56fa366d6a8351bbfa,2023,10,47.26,0.0,4942.92,723.06,0.0,19547.95,19454.6,11.15,0.0,30.0,0.0,4245.0,533.0,0.0,26270.0,22980.0,7.0,0.0,6768.0,2176.0,2643.0,6789.0,551.0,4515.0,274.0,0.0,495727.0,66631.0,0.0,738765.0,763409.0,332.0,0.0,917,1655,145097.31,3391.85,1504,2730,236567.08000000002,8272.18,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-03-06,149,-0.7485107481711025,0.6631226582407935,-0.9927088740980534,-0.12053668025532743,23442.0
d074408382106c56fa366d6a8351bbfa,2023,11,50.28,0.0,5769.43,676.17,0.0,21990.5,15423.41,7.92,0.0,21.0,0.0,4674.0,527.0,0.0,25169.0,15629.0,5.0,0.0,5614.0,1734.0,2038.0,5606.0,474.0,4043.0,235.0,0.0,563153.0,63454.0,0.0,808870.0,525764.0,258.0,0.0,662,1190,108528.81,2432.6,1162,2140,190893.16999999998,8201.62,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-03-13,150,-0.663122658240796,0.7485107481711004,-0.9927088740980542,0.1205366802553211,19509.0
d074408382106c56fa366d6a8351bbfa,2023,12,33.199999999999996,0.0,3999.82,708.61,0.0,17732.42,19930.64,17.84,0.0,19.0,0.0,3580.0,718.0,0.0,19462.0,18769.0,16.0,0.0,5430.0,1762.0,1905.0,5889.0,550.0,4480.0,196.0,0.0,459905.0,49134.0,0.0,720516.0,609917.0,602.0,0.0,654,1108,105709.58,2289.0,1185,2029,190723.85,7915.29,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-03-20,151,-0.5680647467311556,0.8229838658936566,-0.9350162426854146,0.35460488704253607,20016.0
d074408382106c56fa366d6a8351bbfa,2023,13,25.78,0.0,3462.4700000000003,636.29,0.0,16536.86,16573.6,36.18,0.0,15.0,0.0,2812.0,772.0,0.0,18847.0,16410.0,31.0,0.0,5648.0,1743.0,2643.0,8417.0,599.0,4218.0,239.0,0.0,322314.0,55993.0,0.0,1101359.0,621226.0,1284.0,0.0,654,1101,108824.48999999999,1469.8,1220,2165,202378.64,6960.92,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-03-27,152,-0.4647231720437704,0.8854560256532089,-0.8229838658936588,0.5680647467311524,23268.0
d074408382106c56fa366d6a8351bbfa,2023,14,8.06,0.0,1899.93,747.8,0.0,16221.09,13944.99,36.56,0.0,5.0,0.0,1609.0,689.0,0.0,18113.0,14261.0,39.0,0.0,4897.0,1520.0,2396.0,5506.0,492.0,3839.0,125.0,0.0,178168.0,66617.0,0.0,1318764.0,546027.0,1213.0,0.0,469,798,77054.97,1275.4,923,1627,149046.22999999998,5740.96,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-04-03,153,-0.35460488704253645,0.9350162426854145,-0.6631226582407965,0.7485107481711,18650.0
d074408382106c56fa366d6a8351bbfa,2023,15,29.55,0.0,1690.19,696.84,0.0,15518.1,15958.8,25.330000000000002,0.0,22.0,0.0,1675.0,444.0,0.0,17615.0,16968.0,29.0,0.0,5117.0,1546.0,2446.0,6264.0,474.0,5096.0,216.0,0.0,186699.0,52659.0,0.0,1199169.0,588489.0,968.0,0.0,579,900,87674.97,1273.3,1050,1718,161593.28,5128.8099999999995,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-04-10,154,-0.2393156642875574,0.9709418174260521,-0.4647231720437679,0.8854560256532102,20943.0
d074408382106c56fa366d6a8351bbfa,2023,16,70.03,0.0,5409.32,721.01,0.0,18248.36,20426.03,24.23,0.0,31.0,0.0,4833.0,553.0,0.0,22788.0,26077.0,31.0,0.0,5612.0,1828.0,2669.0,6002.0,478.0,5213.0,354.0,0.0,552289.0,61284.0,0.0,919700.0,776422.0,910.0,0.0,748,1082,103938.48999999999,1359.17,1212,1867,174319.77,5616.22,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-04-17,155,-0.120536680255325,0.9927088740980538,-0.23931566428756157,0.9709418174260511,21802.0
d074408382106c56fa366d6a8351bbfa,2023,17,23.74,0.0,2531.54,667.84,0.0,17661.53,23116.55,61.3,0.0,10.0,0.0,2380.0,793.0,0.0,22990.0,29617.0,56.0,0.0,6192.0,1942.0,2675.0,8324.0,425.0,6563.0,151.0,0.0,289015.0,50844.0,0.0,1074244.0,990580.0,1994.0,0.0,794,1170,115522.81,1397.2,1276,1976,191111.95,5641.11,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-04-24,156,-7.347880794884119e-16,1.0,-1.4695761589768238e-15,1.0,26121.0
d074408382106c56fa366d6a8351bbfa,2023,18,47.58,0.0,8202.61,722.64,0.0,18447.53,24622.95,24.98,0.0,24.0,0.0,6951.0,675.0,0.0,30222.0,35062.0,37.0,0.0,6423.0,2187.0,3448.0,7395.0,547.0,6043.0,312.0,0.0,786760.0,58990.0,0.0,1450932.0,1341753.0,1393.0,0.0,818,1284,133373.39,2240.8,1338,2240,227685.59999999998,6214.11,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-05-01,157,0.12053668025532001,0.9927088740980544,0.23931566428755183,0.9709418174260535,26043.0
d074408382106c56fa366d6a8351bbfa,2023,19,30.330000000000002,0.0,3396.7799999999997,691.53,0.0,21931.44,25160.32,26.23,0.0,11.0,0.0,3008.0,636.0,0.0,33204.0,34156.0,31.0,0.0,7482.0,2389.0,3833.0,6810.0,550.0,5356.0,150.0,0.0,358441.0,60848.0,0.0,1311989.0,1443800.0,1277.0,0.0,876,1400,136522.62,1815.8,1362,2250,220878.12,5879.52,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-05-08,158,0.23931566428755943,0.9709418174260516,0.46472317204377156,0.8854560256532082,26420.0
d074408382106c56fa366d6a8351bbfa,2023,20,18.25,0.0,2642.5299999999997,697.28,0.0,22689.36,23840.53,22.32,0.0,10.0,0.0,2596.0,493.0,0.0,28793.0,23839.0,40.0,0.0,6026.0,2087.0,3145.0,7601.0,529.0,7573.0,164.0,0.0,283267.0,51870.0,0.0,974695.0,972580.0,864.0,0.0,720,1115,106726.55,1265.3,1206,1962,183752.97,4501.3,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-05-15,159,0.35460488704253507,0.935016242685415,0.6631226582407943,0.7485107481711019,26961.0
d074408382106c56fa366d6a8351bbfa,2023,21,5.73,0.0,1655.53,663.62,0.0,15319.87,15439.7,36.55,0.0,5.0,0.0,1427.0,419.0,0.0,17515.0,14951.0,33.0,0.0,6562.0,1488.0,2438.0,7832.0,407.0,4233.0,31.0,0.0,150271.0,50268.0,0.0,576883.0,510702.0,928.0,0.0,537,825,79727.76,803.7,940,1509,140100.41,4534.42,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-05-22,160,0.4647231720437691,0.8854560256532096,0.8229838658936571,0.5680647467311548,22960.0
d074408382106c56fa366d6a8351bbfa,2023,22,10.82,0.0,1004.67,695.09,0.0,15517.75,17124.23,30.439999999999998,0.0,2.0,0.0,1065.0,402.0,0.0,18213.0,16903.0,31.0,0.0,5278.0,1445.0,2423.0,7522.0,490.0,6173.0,42.0,0.0,114971.0,82584.0,0.0,618605.0,562089.0,631.0,0.0,552,843,78557.81,866.3,1022,1666,149281.74,4831.42,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-05-29,161,0.5680647467311544,0.8229838658936574,0.9350162426854136,0.35460488704253884,23331.0
d074408382106c56fa366d6a8351bbfa,2023,23,3.68,0.0,992.64,726.41,0.0,17149.19,14971.77,29.0,0.0,4.0,0.0,1127.0,432.0,0.0,21246.0,15332.0,26.0,0.0,4742.0,1320.0,2368.0,5957.0,538.0,4541.0,43.0,0.0,117283.0,96621.0,0.0,673296.0,459548.0,722.0,0.0,539,892,82785.35,847.86,1080,1853,166665.35,5769.28,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-06-05,162,0.6631226582407949,0.7485107481711014,0.9927088740980539,0.12053668025532403,19466.0
d074408382106c56fa366d6a8351bbfa,2023,24,34.97,0.0,4199.72,707.36,0.0,18384.22,15478.119999999999,30.39,0.0,13.0,0.0,4083.0,346.0,0.0,21704.0,15656.0,27.0,0.0,4993.0,1266.0,2373.0,5999.0,536.0,3934.0,145.0,0.0,405873.0,105079.0,0.0,647180.0,466157.0,720.0,0.0,602,998,95044.65,934.2,1027,1758,164209.99,4715.48,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-06-12,163,0.7485107481710992,0.6631226582407973,0.9927088740980546,-0.12053668025531745,19101.0
d074408382106c56fa366d6a8351bbfa,2023,25,0.0,0.0,0.0,686.9,0.0,13627.95,16893.04,9.24,0.0,0.0,0.0,0.0,366.0,0.0,15775.0,15499.0,5.0,0.0,4516.0,1282.0,2391.0,4998.0,1074.0,3002.0,0.0,0.0,0.0,90142.0,0.0,486854.0,526864.0,239.0,0.0,490,743,68209.85,723.1,924,1468,130846.98999999999,3864.21,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-06-19,164,0.8229838658936555,0.5680647467311571,0.9350162426854159,-0.3546048870425326,17263.0
d074408382106c56fa366d6a8351bbfa,2023,26,37.89,0.0,2276.39,269.03,496.4,17361.93,20664.2,9.94,0.0,16.0,0.0,2579.0,150.0,251.0,21054.0,19376.0,12.0,0.0,5605.0,1242.0,2343.0,5089.0,1955.0,8492.0,190.0,0.0,247173.0,37731.0,30698.0,669931.0,707698.0,271.0,0.0,533,891,78273.9,1000.9,1019,1698,147514.01,4288.93,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-06-26,165,0.8854560256532081,0.464723172043772,0.8229838658936608,-0.5680647467311494,24726.0
d074408382106c56fa366d6a8351bbfa,2023,27,10.32,0.0,1611.58,0.0,517.82,22572.05,20299.97,0.16,0.0,6.0,0.0,1603.0,0.0,201.0,26596.0,18932.0,0.0,0.0,6127.0,1515.0,1810.0,6288.0,248.0,8197.0,85.0,0.0,156846.0,0.0,35815.0,818017.0,680191.0,5.0,0.0,795,1320,116996.68,1966.6999999999998,1394,2413,211234.25,4886.9,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-07-03,166,0.9350162426854152,0.35460488704253484,0.663122658240794,-0.7485107481711022,24185.0
d074408382106c56fa366d6a8351bbfa,2023,28,89.47,0.0,12609.13,0.0,521.86,23104.010000000002,17179.05,0.18,0.0,40.0,0.0,11376.0,0.0,144.0,32917.0,21617.0,1.0,0.0,8229.0,1403.0,2015.0,7006.0,279.0,10269.0,355.0,0.0,1069198.0,0.0,37243.0,1031061.0,729453.0,13.0,0.0,862,1399,115019.98,1208.1,1572,2801,220323.21,6806.74,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-07-10,167,0.9709418174260526,0.23931566428755574,0.46472317204376484,-0.8854560256532118,29201.0
d074408382106c56fa366d6a8351bbfa,2023,29,62.949999999999996,0.0,6342.99,0.0,516.02,24669.62,15951.3,0.31,0.0,28.0,0.0,6560.0,0.0,125.0,31113.0,19569.0,0.0,0.0,7964.0,1462.0,2255.0,6927.0,416.0,10151.0,215.0,0.0,616103.0,0.0,36799.0,1129100.0,737638.0,26.0,0.0,768,1330,101492.47,965.9,1474,2736,199229.16,4663.12,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-07-17,168,0.992708874098054,0.1205366802553233,0.23931566428755824,-0.9709418174260519,29175.0
d074408382106c56fa366d6a8351bbfa,2023,30,47.44,0.0,5564.72,0.0,514.3,24245.42,18020.96,0.11,0.0,17.0,0.0,5502.0,0.0,126.0,30640.0,20300.0,0.0,0.0,8399.0,1520.0,2310.0,6723.0,595.0,10375.0,190.0,0.0,488501.0,0.0,33855.0,1109973.0,745595.0,14.0,0.0,814,1491,115034.29000000001,1201.5,1474,2721,204533.23,4773.8,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-07-24,169,1.0,-9.803364199544708e-16,-1.9606728399089416e-15,-1.0,29922.0
d074408382106c56fa366d6a8351bbfa,2023,31,57.5,0.0,4513.799999999999,0.0,520.89,26461.190000000002,21583.53,0.72,0.0,29.0,0.0,5283.0,0.0,139.0,32654.0,25409.0,0.0,0.0,7134.0,1701.0,2353.0,6845.0,539.0,6262.0,267.0,0.0,486642.0,0.0,30329.0,1220783.0,1048186.0,29.0,0.0,772,1354,108014.37,1496.2,1383,2528,193241.11000000002,4489.9400000000005,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-07-31,170,0.9927088740980542,-0.12053668025532172,-0.23931566428755516,-0.9709418174260527,24834.0
d074408382106c56fa366d6a8351bbfa,2023,32,13.030000000000001,0.0,2440.13,0.0,531.31,25475.75,21197.75,0.47,0.0,8.0,0.0,2809.0,0.0,149.0,29350.0,23588.0,7.0,0.0,8303.0,1454.0,2382.0,6177.0,456.0,13186.0,126.0,0.0,259291.0,0.0,33050.0,1174366.0,1000120.0,29.0,0.0,756,1304,109404.32999999999,1547.4,1310,2338,184045.81,5035.34,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-08-07,171,0.970941817426052,-0.23931566428755766,-0.46472317204376834,-0.88545602565321,31958.0
d074408382106c56fa366d6a8351bbfa,2023,33,34.519999999999996,0.0,4950.91,0.0,695.19,19155.62,16467.27,3.24,0.0,16.0,0.0,5776.0,0.0,172.0,22388.0,17528.0,3.0,0.0,6427.0,1407.0,2347.0,5875.0,659.0,5257.0,315.0,0.0,542315.0,0.0,45426.0,814658.0,635007.0,36.0,0.0,624,1085,89697.64,1347.68,1216,2186,173594.1,4837.76,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-08-14,172,0.9350162426854157,-0.35460488704253335,-0.6631226582407915,-0.7485107481711044,21972.0
d074408382106c56fa366d6a8351bbfa,2023,34,44.95,0.0,3889.33,0.0,705.38,19648.920000000002,15172.73,1.72,0.0,17.0,0.0,4433.0,0.0,153.0,24608.0,17006.0,8.0,0.0,6309.0,1266.0,2306.0,5289.0,769.0,8676.0,289.0,0.0,404406.0,0.0,44331.0,893114.0,579431.0,42.0,0.0,644,1045,92439.70999999999,1150.2,1226,2136,175557.03,4578.57,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-08-21,173,0.8854560256532105,-0.46472317204376745,-0.822983865893655,-0.5680647467311578,24615.0
d074408382106c56fa366d6a8351bbfa,2023,35,25.200000000000003,0.0,2215.2799999999997,0.0,413.16,19534.37,15601.630000000001,0.63,0.0,12.0,0.0,2415.0,0.0,78.0,23589.0,15492.0,1.0,0.0,6560.0,1191.0,2307.0,5562.0,385.0,8246.0,235.0,0.0,226575.0,0.0,19582.0,919351.0,600174.0,10.0,0.0,561,899,84671.84,1096.13,1048,1826,160386.08000000002,4894.42,7,784d6aa3cda59f59f2400332b2420a49,Apparel,Women's Clothing,"Google, Meta",UK,US,USD,2023-08-28,174,0.8229838658936585,-0.5680647467311529,-0.9350162426854123,-0.3546048870425423,24251.0
