mmm_timeseries_id,iso_year,iso_week,google_paid_search_spend,google_shopping_spend,google_pmax_spend,google_display_spend,google_video_spend,meta_facebook_spend,meta_instagram_spend,meta_other_spend,tiktok_spend,google_paid_search_clicks,google_shopping_clicks,google_pmax_clicks,google_display_clicks,google_video_clicks,meta_facebook_clicks,meta_instagram_clicks,meta_other_clicks,tiktok_clicks,direct_clicks,branded_search_clicks,organic_search_clicks,email_clicks,referral_clicks,all_other_clicks,google_paid_search_impressions,google_shopping_impressions,google_pmax_impressions,google_display_impressions,google_video_impressions,meta_facebook_impressions,meta_instagram_impressions,meta_other_impressions,tiktok_impressions,first_purchases,first_purchases_units,first_purchases_original_price,first_purchases_gross_discount,all_purchases,all_purchases_units,all_purchases_original_price,all_purchases_gross_discount,n_days,organisation_id,organisation_vertical,organisation_subvertical,organisation_marketing_sources,organisation_primary_territory_name,territory_name,currency_code,week_start,t,sin_1,cos_1,sin_2,cos_2,nonpaid_clicks
0349b43cddf6e720b5d582afc8cd7fd6,2021,42,274.29,464.78999999999996,0.0,0.0,0.0,1373.34,0.0,0.0,0.0,189.0,851.0,0.0,0.0,0.0,7138.0,0.0,0.0,0.0,520.0,140.0,336.0,32.0,24.0,2503.0,3084.0,39877.0,0.0,0.0,0.0,121006.0,0.0,0.0,0.0,78,148,6784.0,756.12,95,172,7676.0,823.24,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2021-10-18,12,0.992708874098054,0.120536680255323,0.23931566428755768,-0.970941817426052,3555.0
0349b43cddf6e720b5d582afc8cd7fd6,2021,43,680.74,411.99,0.0,0.0,0.0,1527.03,0.0,0.0,0.0,379.0,850.0,0.0,0.0,0.0,3196.0,0.0,0.0,0.0,553.0,108.0,429.0,28.0,26.0,1575.0,5226.0,35277.0,0.0,0.0,0.0,72784.0,0.0,0.0,0.0,102,166,7960.0,589.72,104,169,8127.0,598.54,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2021-10-25,13,1.0,-1.6081226496766366e-16,-3.216245299353273e-16,-1.0,2719.0
0349b43cddf6e720b5d582afc8cd7fd6,2021,44,1239.83,862.28,0.0,0.0,0.0,1541.91,0.0,0.0,0.0,637.0,1062.0,0.0,0.0,0.0,1816.0,0.0,0.0,0.0,442.0,365.0,359.0,35.0,33.0,456.0,10042.0,41715.0,0.0,0.0,0.0,53473.0,0.0,0.0,0.0,143,194,10307.76,427.26,149,202,10654.76,452.86,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2021-11-01,14,0.992708874098054,-0.12053668025532288,-0.23931566428755743,-0.9709418174260521,1690.0
0349b43cddf6e720b5d582afc8cd7fd6,2021,45,1332.85,1570.4,0.0,0.0,0.0,2547.97,0.0,0.0,0.0,636.0,1504.0,0.0,0.0,0.0,1934.0,0.0,0.0,0.0,539.0,442.0,404.0,36.0,36.0,508.0,8034.0,53824.0,0.0,0.0,0.0,79505.0,0.0,0.0,0.0,167,221,11931.0,415.96,177,243,12488.0,478.3,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2021-11-08,15,0.9709418174260521,-0.2393156642875575,-0.46472317204376806,-0.8854560256532101,1965.0
0349b43cddf6e720b5d582afc8cd7fd6,2021,46,1356.76,1475.56,0.0,0.0,0.0,3250.8199999999997,0.0,0.0,0.0,757.0,1408.0,0.0,0.0,0.0,2353.0,0.0,0.0,0.0,415.0,351.0,384.0,26.0,31.0,394.0,9672.0,46018.0,0.0,0.0,0.0,83112.0,0.0,0.0,0.0,140,176,8801.03,214.89,151,189,9503.03,256.02,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2021-11-15,16,0.9350162426854148,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,1601.0
0349b43cddf6e720b5d582afc8cd7fd6,2021,47,1343.75,192.52,0.0,0.0,0.0,5920.75,0.0,0.0,0.0,651.0,194.0,0.0,0.0,0.0,4930.0,0.0,0.0,0.0,944.0,366.0,391.0,99.0,25.0,1083.0,8380.0,6601.0,0.0,0.0,0.0,142758.0,0.0,0.0,0.0,221,283,15994.0,1986.03,238,313,17271.0,2168.63,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2021-11-22,17,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,2908.0
0349b43cddf6e720b5d582afc8cd7fd6,2021,48,1341.38,0.0,0.0,0.0,0.0,4290.7300000000005,0.0,0.0,0.0,736.0,0.0,0.0,0.0,0.0,3277.0,0.0,0.0,0.0,874.0,365.0,559.0,44.0,32.0,449.0,9731.0,2.0,0.0,0.0,0.0,123433.0,0.0,0.0,0.0,178,224,12541.0,794.97,197,264,13597.0,966.98,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2021-11-29,18,0.8229838658936565,-0.5680647467311557,-0.9350162426854147,-0.3546048870425359,2323.0
0349b43cddf6e720b5d582afc8cd7fd6,2021,49,1354.85,4.54,0.0,0.0,0.0,4577.49,0.0,0.0,0.0,700.0,5.0,0.0,0.0,0.0,2904.0,0.0,0.0,0.0,1751.0,320.0,607.0,34.0,19.0,756.0,9627.0,619.0,0.0,0.0,0.0,140114.0,0.0,0.0,0.0,161,215,11355.72,283.34000000000003,176,234,12137.72,362.48,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2021-12-06,19,0.7485107481711013,-0.6631226582407951,-0.992708874098054,-0.12053668025532357,3487.0
0349b43cddf6e720b5d582afc8cd7fd6,2021,50,803.98,29.310000000000002,0.0,0.0,0.0,4256.8,0.0,0.0,0.0,438.0,32.0,0.0,0.0,0.0,2249.0,0.0,0.0,0.0,1627.0,261.0,576.0,23.0,42.0,589.0,5855.0,2712.0,0.0,0.0,0.0,130700.0,0.0,0.0,0.0,167,221,11516.0,378.56,171,226,11736.0,403.06,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2021-12-13,20,0.6631226582407952,-0.7485107481711012,-0.992708874098054,0.1205366802553232,3118.0
0349b43cddf6e720b5d582afc8cd7fd6,2021,51,564.03,52.79,0.0,0.0,0.0,4328.4,0.0,0.0,0.0,288.0,60.0,0.0,0.0,0.0,2387.0,0.0,0.0,0.0,1378.0,288.0,508.0,20.0,28.0,706.0,3707.0,6339.0,0.0,0.0,0.0,151772.0,0.0,0.0,0.0,157,231,11345.0,299.55,163,238,11573.0,323.95,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2021-12-20,21,0.5680647467311558,-0.8229838658936564,-0.9350162426854148,0.35460488704253557,2928.0
0349b43cddf6e720b5d582afc8cd7fd6,2021,52,532.22,261.87,0.0,0.0,0.0,4296.76,0.0,0.0,0.0,362.0,263.0,0.0,0.0,0.0,3960.0,0.0,0.0,0.0,1573.0,339.0,803.0,49.0,41.0,1131.0,4842.0,24299.0,0.0,0.0,0.0,236897.0,0.0,0.0,0.0,189,253,12914.0,887.03,201,288,14260.0,1202.62,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2021-12-27,22,0.46472317204376906,-0.8854560256532096,-0.822983865893657,0.5680647467311548,3936.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,1,716.48,370.18,0.0,0.0,0.0,3501.08,0.0,0.0,0.0,389.0,344.0,0.0,0.0,0.0,1858.0,0.0,0.0,0.0,1129.0,317.0,563.0,24.0,35.0,751.0,4977.0,26529.0,0.0,0.0,0.0,151673.0,0.0,0.0,0.0,146,193,9902.59,1093.93,151,200,10385.59,1152.67,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-01-03,23,0.35460488704253584,-0.9350162426854147,-0.6631226582407956,0.7485107481711007,2819.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,2,530.23,824.67,0.0,0.0,0.0,3477.86,0.0,0.0,0.0,337.0,449.0,0.0,0.0,0.0,3205.0,0.0,0.0,0.0,1418.0,341.0,680.0,26.0,37.0,1350.0,4198.0,24836.0,0.0,0.0,0.0,245943.0,0.0,0.0,0.0,158,201,10954.0,381.45,167,213,11412.0,396.05,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-01-10,24,0.23931566428755768,-0.970941817426052,-0.4647231720437684,0.88545602565321,3852.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,3,731.23,1425.35,0.0,0.0,0.0,1959.8799999999999,0.0,0.0,0.0,431.0,658.0,0.0,0.0,0.0,1543.0,0.0,0.0,0.0,1207.0,367.0,707.0,41.0,46.0,583.0,5961.0,38551.0,0.0,0.0,0.0,79735.0,0.0,0.0,0.0,161,305,13130.0,1815.34,174,331,14209.0,1877.18,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-01-17,25,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052,2951.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,4,1242.07,1391.58,0.0,0.0,0.0,821.48,0.0,0.0,0.0,627.0,680.0,0.0,0.0,0.0,696.0,0.0,0.0,0.0,751.0,339.0,589.0,46.0,38.0,461.0,8998.0,39031.0,0.0,0.0,0.0,32772.0,0.0,0.0,0.0,87,110,5200.0,170.67000000000002,92,118,5472.0,176.47,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-01-24,26,-3.216245299353273e-16,-1.0,6.432490598706546e-16,1.0,2224.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,5,379.06,1572.59,0.0,0.0,0.0,1526.34,0.0,0.0,0.0,346.0,794.0,0.0,0.0,0.0,1884.0,0.0,0.0,0.0,1522.0,290.0,585.0,33.0,30.0,1252.0,4803.0,43770.0,0.0,0.0,0.0,203974.0,0.0,0.0,0.0,113,156,8274.0,561.13,126,171,8889.0,624.5799999999999,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-01-31,27,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521,3712.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,6,126.16,1128.49,0.0,0.0,0.0,1398.33,0.0,0.0,0.0,157.0,673.0,0.0,0.0,0.0,1963.0,0.0,0.0,0.0,1492.0,341.0,559.0,75.0,33.0,1060.0,2732.0,39830.0,0.0,0.0,0.0,194689.0,0.0,0.0,0.0,58,78,3960.05,228.14,74,98,4741.05,334.87,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-02-07,28,-0.23931566428755743,-0.9709418174260521,0.46472317204376795,0.8854560256532102,3560.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,7,209.85000000000002,1439.17,0.0,134.35,0.0,1337.44,0.0,0.0,0.0,322.0,744.0,0.0,497.0,0.0,2007.0,0.0,0.0,0.0,1532.0,332.0,585.0,70.0,50.0,746.0,3764.0,45420.0,0.0,66555.0,0.0,210078.0,0.0,0.0,0.0,177,209,12566.0,386.86,189,243,14057.0,680.66,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-02-14,29,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011,3315.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,8,450.69,2005.12,0.0,169.1,0.0,3765.17,0.0,0.0,0.0,524.0,913.0,0.0,656.0,0.0,5662.0,0.0,0.0,0.0,4872.0,276.0,743.0,83.0,67.0,1125.0,5788.0,57039.0,0.0,33501.0,0.0,387341.0,0.0,0.0,0.0,324,386,22874.0,716.15,344,414,23942.0,805.15,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-02-21,30,-0.46472317204376806,-0.8854560256532101,0.8229838658936558,0.5680647467311567,7166.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,9,556.7,2902.3199999999997,0.0,197.47,0.0,4454.15,0.0,0.0,0.0,507.0,1173.0,0.0,750.0,0.0,4357.0,0.0,0.0,0.0,3649.0,376.0,674.0,59.0,67.0,1154.0,6479.0,69306.0,0.0,51970.0,0.0,202499.0,0.0,0.0,0.0,299,361,20783.32,768.9300000000001,319,384,22101.32,864.8299999999999,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-02-28,31,-0.5680647467311556,-0.8229838658936565,0.9350162426854147,0.354604887042536,5979.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,10,667.77,3625.09,0.0,49.89,115.52,4887.55,0.0,0.0,0.0,601.0,1499.0,0.0,228.0,2.0,6776.0,0.0,0.0,0.0,3766.0,463.0,712.0,84.0,57.0,2380.0,7838.0,87680.0,0.0,17670.0,9425.0,262534.0,0.0,0.0,0.0,362,518,28538.760000000002,1451.23,387,557,30424.760000000002,1634.9299999999998,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-03-07,32,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,7462.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,11,737.59,3361.31,0.0,37.44,130.39,4422.8,0.0,0.0,0.0,608.0,1326.0,0.0,150.0,1.0,5155.0,0.0,0.0,0.0,3198.0,556.0,868.0,76.0,56.0,1726.0,8367.0,88442.0,0.0,6518.0,11385.0,225053.0,0.0,0.0,0.0,392,497,28264.82,1247.35,412,592,32249.95,2648.75,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-03-14,33,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,6480.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,12,818.39,4594.17,0.0,12.02,54.459999999999994,5777.21,0.0,0.0,0.0,656.0,1516.0,0.0,63.0,1.0,5204.0,0.0,0.0,0.0,4817.0,504.0,885.0,148.0,367.0,1058.0,8906.0,100346.0,0.0,3639.0,4638.0,247641.0,0.0,0.0,0.0,488,595,34490.0,995.15,516,638,36187.0,1134.85,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-03-21,34,-0.8229838658936564,-0.5680647467311559,0.9350162426854149,-0.35460488704253545,7779.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,13,1039.93,5378.6,0.0,0.0,0.0,6358.73,0.0,0.0,0.0,751.0,1850.0,0.0,0.0,0.0,6722.0,0.0,0.0,0.0,5482.0,566.0,1012.0,188.0,111.0,1493.0,9071.0,126446.0,0.0,0.0,0.0,315258.0,0.0,0.0,0.0,528,636,36359.0,1078.4,561,685,38401.0,1313.8,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-03-28,35,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,8852.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,14,1744.1100000000001,5164.36,0.0,0.0,0.0,8399.37,0.0,0.0,0.0,1128.0,1609.0,0.0,0.0,0.0,11709.0,0.0,0.0,0.0,7969.0,646.0,1081.0,120.0,144.0,2624.0,14158.0,112741.0,0.0,0.0,0.0,493806.0,0.0,0.0,0.0,691,816,46286.38,1645.0,727,870,48116.38,1837.25,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-04-04,36,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711007,12584.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,15,1266.1599999999999,2453.46,0.0,0.0,0.0,9287.2,0.0,0.0,0.0,884.0,810.0,0.0,0.0,0.0,11140.0,0.0,0.0,0.0,8847.0,581.0,1052.0,138.0,140.0,2258.0,10277.0,53253.0,0.0,0.0,0.0,514352.0,0.0,0.0,0.0,609,714,39966.12,1272.82,649,780,42645.12,1687.47,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-04-11,37,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,13016.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,16,270.95,369.04,0.0,0.0,0.0,10404.49,0.0,0.0,0.0,182.0,147.0,0.0,0.0,0.0,12243.0,0.0,0.0,0.0,9526.0,692.0,1298.0,161.0,574.0,2477.0,1901.0,11128.0,0.0,0.0,0.0,570062.0,0.0,0.0,0.0,567,686,36284.5,1037.85,604,736,38404.5,1251.2,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-04-18,38,-0.992708874098054,-0.12053668025532357,0.23931566428755877,-0.9709418174260518,14728.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,17,0.0,90.98,0.0,0.0,0.0,9507.08,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,12563.0,0.0,0.0,0.0,6864.0,1152.0,1134.0,196.0,269.0,2614.0,0.0,3128.0,0.0,0.0,0.0,469639.0,0.0,0.0,0.0,469,549,30177.11,1015.61,509,609,32538.11,1253.21,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-04-25,39,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,12229.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,18,575.06,52.370000000000005,103.67,0.0,0.0,9934.95,0.0,0.0,0.0,253.0,18.0,51.0,0.0,0.0,10489.0,0.0,0.0,0.0,8006.0,1271.0,1223.0,209.0,3622.0,3588.0,3719.0,1298.0,1203.0,0.0,0.0,537104.0,0.0,0.0,0.0,670,815,43571.5,1486.0,710,871,45831.09,1722.6100000000001,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-05-02,40,-0.992708874098054,0.1205366802553232,-0.23931566428755807,-0.9709418174260519,17919.0
0349b43cddf6e720b5d582afc8cd7fd6,2022,19,972.93,5.42,474.26,0.0,0.0,9639.36,0.0,0.0,0.0,528.0,3.0,292.0,0.0,0.0,9322.0,0.0,0.0,0.0,6334.0,416.0,1265.0,187.0,1688.0,2227.0,6534.0,209.0,3437.0,0.0,0.0,462590.0,0.0,0.0,0.0,630,753,42300.53,1491.17,685,831,45600.53,1775.12,7,4a762f02ca755b22d37393e8dbeab1a6,Apparel,Undergarments,"Google, Meta, Tiktok",US,US,USD,2022-05-09,41,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,12117.0
